IBGE,Municipio,Population,Date,TotalVaccinations,PeopleVaccinated,PeopleFullyVaccinated,PercFullyVaccinated
4122305,Rio Negro,34645,2022-06-28,79792,32805,29585,85.394717852504
4122404,Rolândia,68165,2022-06-28,157453,61488,56307,82.6039756473264
4122503,Roncador,9447,2022-06-28,26673,10892,9875,104.530538795385
4122602,Rondon,9664,2022-06-28,22276,8406,8044,83.2367549668874
4122651,Rosário do Ivaí,4595,2022-06-28,15587,5944,5543,120.63112078346
4122701,Sabáudia,6954,2022-06-28,18111,7437,6627,95.297670405522
4122800,Salgado Filho,3389,2022-06-28,10924,4032,3965,116.996164060195
4122909,Salto do Itararé,4862,2022-06-28,12227,4762,4235,87.10407239819
4123006,Salto do Lontra,14957,2022-06-28,28870,11629,10681,71.4113792872902
4123105,Santa Amélia,3208,2022-06-28,8375,3138,2975,92.7369077306733
4123303,Santa Cruz de Monte Castelo,7705,2022-06-28,19311,7966,7085,91.9532770927969
4123501,Santa Helena,27036,2022-06-28,53367,21786,20485,75.7693445776002
4123709,Santa Isabel do Ivaí,8484,2022-06-28,20325,7654,7239,85.3253182461103
4123824,Santa Lúcia,3795,2022-06-28,9076,3729,3477,91.6205533596838
4123857,Santa Maria do Oeste,9210,2022-06-28,21586,8812,7935,86.156351791531
4123907,Santa Mariana,11523,2022-06-28,26986,10864,9848,85.4638548988979
4124004,Santana do Itararé,4916,2022-06-28,14986,5415,5051,102.746135069162
4124020,Santa Tereza do Oeste,10055,2022-06-28,26621,11015,9812,97.5832918945798
4124053,Santa Terezinha de Itaipu,23927,2022-06-28,50856,21800,19390,81.0381577297614
4124103,Santo Antônio da Platina,46503,2022-06-28,93216,37243,33836,72.7608971464207
4124202,Santo Antônio do Caiuá,2611,2022-06-28,7702,2726,2598,99.5021064726159
4124301,Santo Antônio do Paraíso,2032,2022-06-28,6609,2232,2230,109.744094488189
4124400,Santo Antônio do Sudoeste,20354,2022-06-28,40460,16372,15119,74.2802397563133
4124509,Santo Inácio,5422,2022-06-28,13913,5413,5031,92.7886388786426
4124608,São Carlos do Ivaí,6961,2022-06-28,14067,5937,5059,72.6763396063784
4124806,São João,10122,2022-06-28,23440,9442,8926,88.1841533293816
4124905,São João do Caiuá,5819,2022-06-28,14290,5449,5082,87.3345935727788
4125001,São João do Ivaí,9897,2022-06-28,30277,11648,10856,109.689804991412
4125100,São João do Triunfo,15359,2022-06-28,34152,13245,12698,82.6746532977407
4125209,São Jorge d'Oeste,9005,2022-06-28,23296,9033,8657,96.1354802887285
4125308,São Jorge do Ivaí,5535,2022-06-28,15503,5458,5266,95.1400180668473
4125357,São Jorge do Patrocínio,5532,2022-06-28,16233,6340,5997,108.405639913232
4125407,São José da Boa Vista,6115,2022-06-28,16205,5863,5488,89.7465249386754
4125456,São José das Palmeiras,3601,2022-06-28,10096,4092,3743,103.943349069703
4125506,São José dos Pinhais,334620,2022-06-28,597315,240611,213623,63.8404757635527
4125605,São Mateus do Sul,47137,2022-06-28,97964,37198,35438,75.1808558032968
4125704,São Miguel do Iguaçu,27696,2022-06-28,62934,26408,24244,87.5361062969382
4125803,São Pedro do Ivaí,11109,2022-06-28,21016,7799,7269,65.4334323521469
4125902,São Pedro do Paraná,2265,2022-06-28,7693,2805,2715,119.867549668874
4126108,São Tomé,5778,2022-06-28,14533,5555,5196,89.9273104880582
4126256,Sarandi,98888,2022-06-28,175420,73757,64059,64.779346331203
4126272,Saudade do Iguaçu,5578,2022-06-28,13003,5291,4817,86.3571172463248
4126306,Sengés,19441,2022-06-28,48475,18931,17904,92.0940280849751
4126355,Serranópolis do Iguaçu,4460,2022-06-28,11756,4860,4551,102.040358744395
4126405,Sertaneja,5149,2022-06-28,16190,5750,5480,106.42843270538
4126504,Sertanópolis,16456,2022-06-28,33156,14258,12733,77.3760330578512
4126603,Siqueira Campos,21476,2022-06-28,49114,18804,17550,81.7191283292978
4126652,Sulina,2880,2022-06-28,8062,3037,2912,101.111111111111
4126678,Tamarana,15277,2022-06-28,26138,10054,9014,59.0037310990378
4126702,Tamboara,5196,2022-06-28,12960,4904,4535,87.278675904542
4126801,Tapejara,16480,2022-06-28,33688,13483,12592,76.4077669902913
4127007,Teixeira Soares,12761,2022-06-28,24734,9462,8695,68.1372933155709
4127106,Telêmaco Borba,80588,2022-06-28,184494,70885,65549,81.3384126668983
4127205,Terra Boa,17304,2022-06-28,43197,17547,16121,93.163430420712
4127304,Terra Rica,17054,2022-06-28,34998,13318,12436,72.921308783863
4127403,Terra Roxa,17562,2022-06-28,24054,13584,9819,55.9104885548343
4127502,Tibagi,20688,2022-06-28,43938,17822,16197,78.2917633410673
4127601,Tijucas do Sul,17295,2022-06-28,41011,14916,14361,83.0355594102342
4127700,Toledo,144601,2022-06-28,329855,133502,121977,84.3541884219335
4127809,Tomazina,7699,2022-06-28,22479,8558,8109,105.32536693077
4127858,Três Barras do Paraná,12036,2022-06-28,22309,9418,8174,67.9129278830176
4127882,Tunas do Paraná,9269,2022-06-28,12367,5330,4577,49.3796526054591
4127908,Tuneiras do Oeste,8502,2022-06-28,18807,7200,6696,78.757939308398
4127957,Tupãssi,8105,2022-06-28,15731,6181,5666,69.9074645280691
4127965,Turvo,12977,2022-06-28,34781,13759,12589,97.0100947830777
4128005,Ubiratã,20809,2022-06-28,54724,21631,19534,93.872843481186
4128104,Umuarama,113416,2022-06-28,216565,93720,83173,73.3344501657614
4128203,União da Vitória,58298,2022-06-28,133699,54327,49654,85.1727331983945
4128401,Uraí,11233,2022-06-28,27106,9902,9297,82.7650672126769
4128500,Wenceslau Braz,19358,2022-06-28,47858,18988,17569,90.7583428040087
4128534,Ventania,12267,2022-06-28,22396,8622,8073,65.8107116654439
4128559,Vera Cruz do Oeste,8389,2022-06-28,21787,8358,7688,91.6438192871617
4128609,Verê,7094,2022-06-28,18545,7057,6816,96.0811953763744
4128633,Doutor Ulysses,5525,2022-06-28,9846,4076,3713,67.2036199095023
4128708,Vitorino,6879,2022-06-28,18337,7407,7120,103.503416194214
4128807,Xambrê,5584,2022-06-28,14643,5667,5312,95.1289398280802
4200051,Abdon Batista,2534,2022-06-28,6523,2391,2327,91.8310970797159
4200101,Abelardo Luz,18015,2022-06-28,37053,15577,14194,78.7898973077991
4200200,Agrolândia,11160,2022-06-28,20427,8419,8049,72.1236559139785
4200309,Agronômica,5570,2022-06-28,12974,5521,5262,94.4703770197487
4200408,Água Doce,7160,2022-06-28,16231,6695,6245,87.2206703910615
4200507,Águas de Chapecó,6544,2022-06-28,13982,5768,5360,81.9070904645477
4200606,Águas Mornas,6646,2022-06-28,16415,6529,6129,92.2208847427024
4200705,Alfredo Wagner,10136,2022-06-28,20867,8476,8038,79.301499605367
4200804,Anchieta,5477,2022-06-28,15874,5962,5724,104.509768121234
4201000,Anita Garibaldi,6783,2022-06-28,17704,7021,6693,98.6731534719151
4201109,Anitápolis,3223,2022-06-28,8942,3529,3430,106.422587651257
4201208,Antônio Carlos,8712,2022-06-28,28485,11454,10355,118.859044995409
4201257,Apiúna,10951,2022-06-28,19164,8184,7138,65.1812619852068
4201273,Arabutã,4268,2022-06-28,9932,3909,3463,81.1387066541706
4201307,Araquari,40890,2022-06-28,71591,30981,28873,70.6113964294449
4201406,Araranguá,69493,2022-06-28,145011,61301,54970,79.1014922366282
4201505,Armazém,8843,2022-06-28,18794,7925,7203,81.4542576048852
4201604,Arroio Trinta,3547,2022-06-28,9988,3860,3619,102.02988440936
4201653,Arvoredo,2228,2022-06-28,6188,2325,2182,97.935368043088
4201802,Atalanta,3179,2022-06-28,7318,2992,2817,88.6127713117333
4201901,Aurora,5687,2022-06-28,13844,5784,5423,95.357833655706
4201950,Balneário Arroio do Silva,13782,2022-06-28,27236,10952,9794,71.0637062835583
4202008,Balneário Camboriú,149227,2022-06-28,249749,105547,95523,64.0118745267277
4202057,Balneário Barra do Sul,11271,2022-06-28,30644,12488,11640,103.273888741017
4202073,Balneário Gaivota,11537,2022-06-28,28382,11931,10286,89.1566265060241
4202081,Bandeirante,2618,2022-06-28,8224,3184,3009,114.935064935065
4202099,Barra Bonita,1625,2022-06-28,5219,1921,1874,115.323076923077
4202107,Barra Velha,30539,2022-06-28,53780,23064,20386,66.7539867055241
4202131,Bela Vista do Toldo,6386,2022-06-28,11690,5169,4827,75.5872220482305
4202156,Belmonte,2712,2022-06-28,7183,2649,2585,95.3171091445428
4202206,Benedito Novo,11896,2022-06-28,20793,8181,8083,67.9472091459314
4202305,Biguaçu,70471,2022-06-28,133284,55135,49325,69.993330589888
4202404,Blumenau,366418,2022-06-28,698000,300969,274382,74.8822383179866
4202453,Bombinhas,20889,2022-06-28,51373,22155,19472,93.2165254440136
4202537,Bom Jesus,3104,2022-06-28,5843,2469,2288,73.7113402061856
4202578,Bom Jesus do Oeste,2136,2022-06-28,5269,2008,1918,89.7940074906367
4202602,Bom Retiro,10153,2022-06-28,17563,7168,6584,64.8478282281099
4202800,Braço do Norte,34294,2022-06-28,67747,28375,25876,75.4534320872456
4202859,Braço do Trombudo,3794,2022-06-28,7790,3283,3113,82.0506062203479
4202875,Brunópolis,2318,2022-06-28,6854,2414,2352,101.466781708369
4202909,Brusque,140597,2022-06-28,263834,119805,105592,75.1025982062206
4203006,Caçador,80017,2022-06-28,161502,66742,59556,74.4291837984428
4203105,Caibi,6112,2022-06-28,13979,5723,5272,86.2565445026178
4203204,Camboriú,87179,2022-06-28,138646,61592,54268,62.2489360969958
4203303,Campo Alegre,11985,2022-06-28,28866,11523,11125,92.8243637880684
4203402,Campo Belo do Sul,6889,2022-06-28,17924,7165,6637,96.3419944839599
4203501,Campo Erê,8312,2022-06-28,24008,9700,8988,108.132820019249
4203600,Campos Novos,36861,2022-06-28,76746,31157,28774,78.060823092157
4203709,Canelinha,12553,2022-06-28,19334,8754,7688,61.2443240659603
4203808,Canoinhas,54558,2022-06-28,120895,51773,42451,77.8089372777595
4203907,Capinzal,23218,2022-06-28,50600,20282,19323,83.2242225859247
4203956,Capivari de Baixo,25477,2022-06-28,52865,21423,19345,75.9312320916906
4204004,Catanduvas,11106,2022-06-28,24969,9941,9223,83.0452007923645
4204103,Caxambu do Sul,3462,2022-06-28,11467,4461,4266,123.223570190641
4204194,Chapadão do Lageado,3025,2022-06-28,4990,2168,1963,64.8925619834711
4204202,Chapecó,227587,2022-06-28,534872,217699,199166,87.5120283671739
4204251,Cocal do Sul,16956,2022-06-28,41689,16298,15486,91.3305024769993
4204301,Concórdia,75683,2022-06-28,202991,78869,73984,97.7551101304124
4204350,Cordilheira Alta,4585,2022-06-28,11407,4681,4332,94.4820065430753
4204400,Coronel Freitas,9900,2022-06-28,21374,8593,8095,81.7676767676768
4204558,Correia Pinto,12315,2022-06-28,29821,12203,10882,88.3637840032481
4204608,Criciúma,219393,2022-06-28,437460,178581,163630,74.5830541539612
4204707,Cunha Porã,11150,2022-06-28,26758,10661,10213,91.5964125560538
4204806,Curitibanos,40037,2022-06-28,99534,41924,37663,94.0704848015586
4204905,Descanso,8136,2022-06-28,24200,8913,8492,104.375614552606
4205001,Dionísio Cerqueira,15592,2022-06-28,31681,13839,12340,79.1431503335044
4205100,Dona Emma,4224,2022-06-28,10010,3977,3812,90.2462121212121
4205175,Entre Rios,3232,2022-06-28,7975,3077,2812,87.0049504950495
4205191,Ermo,2059,2022-06-28,5283,2146,2030,98.5915492957747
4205209,Erval Velho,4423,2022-06-28,11803,4457,4268,96.4955912276735
4205308,Faxinal dos Guedes,10630,2022-06-28,28150,11236,10599,99.7083725305739
4205407,Florianópolis,516524,2022-06-28,1108695,451009,413272,80.0102221774787
4205456,Forquilhinha,27621,2022-06-28,62792,26183,24089,87.2126280728431
4205506,Fraiburgo,36723,2022-06-28,73165,32049,28230,76.8728045094355
4205555,Frei Rogério,1918,2022-06-28,5282,2211,2005,104.535974973931
4205605,Galvão,2711,2022-06-28,8526,3266,3135,115.639985245297
4205704,Garopaba,24070,2022-06-28,64709,27383,24332,101.088491898629
4205803,Garuva,18816,2022-06-28,30915,13873,12141,64.5248724489796
4205902,Gaspar,71925,2022-06-28,150720,67449,59100,82.1689259645464
4206009,Governador Celso Ramos,14739,2022-06-28,36174,14916,13713,93.0388764502341
4206108,Grão Pará,6621,2022-06-28,13960,5704,5368,81.0753662588733
4206207,Gravatal,11652,2022-06-28,23266,9273,8738,74.991417782355
4206306,Guabiruba,24922,2022-06-28,42425,19288,16307,65.4321483027044
4206405,Guaraciaba,9964,2022-06-28,28476,10501,10187,102.238057005219
4206504,Guaramirim,46757,2022-06-28,78252,34894,32327,69.1383108411575
4206603,Guarujá do Sul,5196,2022-06-28,12108,4827,4500,86.6050808314088
4206652,Guatambú,4692,2022-06-28,16143,6580,6169,131.479113384484
4206702,Herval d'Oeste,22820,2022-06-28,51636,20673,19212,84.1893076248905
4206751,Ibiam,1952,2022-06-28,5722,2195,2106,107.889344262295
4206801,Ibicaré,3154,2022-06-28,9120,3475,3366,106.721623335447
4206900,Ibirama,19238,2022-06-28,36821,16109,13798,71.7226322902589
4207007,Içara,58055,2022-06-28,112173,47878,43561,75.0340194643011
4207106,Ilhota,14531,2022-06-28,30008,13878,12340,84.9218911293098
4207205,Imaruí,9764,2022-06-28,21912,8454,8032,82.2613682916837
4207304,Imbituba,45711,2022-06-28,112682,47068,42729,93.4764061166896
4207403,Imbuia,6284,2022-06-28,14451,6114,5867,93.364099299809
4207502,Indaial,72346,2022-06-28,134528,58158,51223,70.8028087247394
4207577,Iomerê,2979,2022-06-28,7552,2992,2881,96.7103054716348
4207650,Iporã do Oeste,9093,2022-06-28,24642,9144,8916,98.0534477070274
4207684,Ipuaçu,7643,2022-06-28,17110,6957,6077,79.5106633520869
4207700,Ipumirim,7647,2022-06-28,18525,7188,6711,87.7599058454296
4207759,Iraceminha,3901,2022-06-28,10261,3829,3788,97.1033068443989
4207809,Irani,10575,2022-06-28,25783,9612,9141,86.4397163120567
4208005,Itá,6091,2022-06-28,17689,6554,6447,105.844688885241
4208104,Itaiópolis,21889,2022-06-28,46841,18957,17659,80.6752249988579
4208203,Itajaí,226617,2022-06-28,417282,193679,163360,72.086383634061
4208302,Itapema,69323,2022-06-28,146783,64145,56639,81.7030422803399
4208401,Itapiranga,17139,2022-06-28,44668,16875,16274,94.9530310986639
4208450,Itapoá,21766,2022-06-28,66480,26121,24486,112.496554258936
4208500,Ituporanga,25619,2022-06-28,47036,20039,18333,71.5601701861899
4208609,Jaborá,3899,2022-06-28,10851,4166,3940,101.051551679918
4208708,Jacinto Machado,10337,2022-06-28,22627,9342,8516,82.383670310535
4208807,Jaguaruna,20547,2022-06-28,45702,19346,17194,83.681316007203
4208906,Jaraguá do Sul,184579,2022-06-28,351343,149910,142800,77.3652474008419
4208955,Jardinópolis,1520,2022-06-28,4416,1791,1662,109.342105263158
4209003,Joaçaba,30684,2022-06-28,67778,27240,25348,82.6098292269587
4209102,Joinville,604708,2022-06-28,1106049,477247,430918,71.2605092044425
4209151,José Boiteux,5019,2022-06-28,10400,4381,3835,76.4096433552501
4209201,Lacerdópolis,2248,2022-06-28,6233,2404,2325,103.425266903915
4209300,Lages,157158,2022-06-28,352745,147204,133660,85.0481680856209
4209409,Laguna,46424,2022-06-28,95524,37432,34840,75.0473892814062
4209607,Lauro Müller,15380,2022-06-28,33128,13713,12398,80.6111833550065
4209706,Lebon Régis,12122,2022-06-28,20147,8534,7770,64.0983336083155
4209805,Leoberto Leal,2960,2022-06-28,7749,2973,2783,94.0202702702703
4209854,Lindóia do Sul,4530,2022-06-28,12488,4426,4292,94.7461368653422
4209904,Lontras,12497,2022-06-28,21165,9038,8268,66.159878370809
4210035,Luzerna,5683,2022-06-28,15069,6023,5658,99.5600915009678
4210050,Macieira,1757,2022-06-28,4772,1815,1690,96.1866818440524
4210100,Mafra,56825,2022-06-28,118427,47289,43482,76.5191377034756
4210209,Major Gercino,3465,2022-06-28,6946,2739,2545,73.4487734487735
4210308,Major Vieira,8209,2022-06-28,14639,6519,5902,71.8966987452796
4210506,Maravilha,26463,2022-06-28,60860,25219,23518,88.8712542039829
4210605,Massaranduba,17330,2022-06-28,29918,12242,11685,67.4264281592614
4210704,Matos Costa,2442,2022-06-28,6745,2684,2510,102.784602784603
4210803,Meleiro,6989,2022-06-28,14576,5845,5479,78.3946201173272
4211009,Mondaí,12034,2022-06-28,25215,9787,9343,77.6383579857072
4211058,Monte Carlo,9945,2022-06-28,17797,7654,6642,66.7873303167421
4211108,Monte Castelo,8263,2022-06-28,18453,7797,7356,89.0233571342128
4211207,Morro da Fumaça,18095,2022-06-28,35432,14405,13171,72.788063000829
4211306,Navegantes,85734,2022-06-28,131949,58120,50269,58.6336809200551
4211405,Nova Erechim,5163,2022-06-28,11441,4747,4429,85.7834592291304
4211454,Nova Itaberaba,4327,2022-06-28,10113,4153,3893,89.9699560896695
4211504,Nova Trento,15010,2022-06-28,28955,12415,11243,74.9033977348434
4211603,Nova Veneza,15515,2022-06-28,34193,13204,12940,83.4031582339671
4211652,Novo Horizonte,2366,2022-06-28,7250,2766,2669,112.806424344886
4211702,Orleans,23161,2022-06-28,51951,21499,19591,84.5861577652088
4211751,Otacílio Costa,19201,2022-06-28,36581,15080,13652,71.1004635175251
4211801,Ouro,7251,2022-06-28,15823,5989,5750,79.2994069783478
4211876,Paial,1444,2022-06-28,5049,1924,1864,129.085872576177
4211892,Painel,2352,2022-06-28,5709,2189,2048,87.0748299319728
4211900,Palhoça,178679,2022-06-28,387635,169421,148114,82.8939047118016
4212007,Palma Sola,7321,2022-06-28,18333,7172,6811,93.033738560306
4212106,Palmitos,16144,2022-06-28,37480,15289,14145,87.6176907829534
4212205,Papanduva,19521,2022-06-28,40558,17433,15982,81.8708057988833
4212239,Paraíso,3284,2022-06-28,10512,4221,3921,119.397076735688
4212254,Passo de Torres,9269,2022-06-28,17799,7432,6750,72.8233897939368
4212270,Passos Maia,4072,2022-06-28,11092,4214,4049,99.4351669941061
4212304,Paulo Lopes,7642,2022-06-28,20286,8003,7242,94.7657681235279
4212403,Pedras Grandes,3931,2022-06-28,9867,3772,3568,90.7657084711269
4212502,Penha,34022,2022-06-28,58451,24919,22088,64.9226970783611
4212601,Peritiba,2733,2022-06-28,8244,3045,2989,109.366995975119
4212650,Pescaria Brava,10225,2022-06-28,20464,8107,7665,74.9633251833741
4212809,Balneário Piçarras,24385,2022-06-28,54422,23374,20736,85.0358827147837
4212908,Pinhalzinho,21103,2022-06-28,45981,18291,17338,82.1589347486139
4213104,Piratuba,3637,2022-06-28,13102,4915,4757,130.794610943085
4213203,Pomerode,34561,2022-06-28,68204,29322,25956,75.1019935765748
4213302,Ponte Alta,4619,2022-06-28,12101,4716,4371,94.6308724832215
4213351,Ponte Alta do Norte,3426,2022-06-28,7466,3302,2731,79.7139521307647
4213401,Ponte Serrada,11674,2022-06-28,21596,9137,8192,70.1730340928559
4213500,Porto Belo,22466,2022-06-28,41512,17278,15496,68.9753405145553
4213609,Porto União,35685,2022-06-28,86945,34734,32727,91.7108028583438
4213708,Pouso Redondo,17965,2022-06-28,30121,13156,11844,65.9281937099917
4213807,Praia Grande,7305,2022-06-28,19302,7816,7060,96.6461327857632
4214003,Presidente Getúlio,17973,2022-06-28,33989,14565,13189,73.3822956657208
4214102,Presidente Nereu,2279,2022-06-28,3975,1578,1528,67.0469504168495
4214151,Princesa,2950,2022-06-28,7323,2968,2850,96.6101694915254
4214201,Quilombo,9773,2022-06-28,22667,9328,7962,81.4693543435997
4214300,Rancho Queimado,2897,2022-06-28,7585,3051,2807,96.8933379357957
4214409,Rio das Antas,6199,2022-06-28,11061,4634,4237,68.3497338280368
4214508,Rio do Campo,5864,2022-06-28,11012,4633,4356,74.2837653478854
4214607,Rio do Oeste,7552,2022-06-28,15741,6508,6161,81.5810381355932
4214706,Rio dos Cedros,11937,2022-06-28,21243,8873,8364,70.0678562452878
4214805,Rio do Sul,72931,2022-06-28,141494,61050,55950,76.7163483292427
4214904,Rio Fortuna,4630,2022-06-28,12291,5167,4923,106.328293736501
4215000,Rio Negrinho,42684,2022-06-28,86629,37332,32855,76.9726361165777
4215059,Rio Rufino,2484,2022-06-28,5929,2263,2183,87.8824476650564
4215075,Riqueza,4525,2022-06-28,12131,4557,4442,98.1657458563536
4215109,Rodeio,11647,2022-06-28,23692,9973,9276,79.6428264789216
4215208,Romelândia,4584,2022-06-28,12447,4792,4623,100.850785340314
4215307,Salete,7674,2022-06-28,15401,6905,6048,78.8115715402658
4215356,Saltinho,3727,2022-06-28,8873,3508,3265,87.6039710222699
4215406,Salto Veloso,4792,2022-06-28,10140,4234,3978,83.0133555926544
